loan_id,no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,loan_status,total_assets,credit_category
263,3,Graduate,No,9200000,34300000,18,523,25600000,4000000,29100000,8800000,Rejected,67500000,Fair
264,5,Not Graduate,No,9500000,22200000,20,352,24500000,0,30800000,7000000,Rejected,62300000,Poor
265,5,Graduate,Yes,3800000,14400000,2,345,3300000,800000,13000000,4700000,Approved,21800000,Poor
266,0,Graduate,No,8300000,19400000,18,649,2500000,16100000,24300000,11300000,Approved,54200000,Good
267,2,Graduate,Yes,2800000,7400000,18,666,100000,2300000,6300000,3400000,Approved,12100000,Good
268,0,Graduate,No,8600000,20900000,10,813,11300000,11900000,26000000,4800000,Approved,54000000,Excellent
269,0,Not Graduate,No,5400000,16800000,10,599,5300000,7400000,14500000,7600000,Approved,34800000,Fair
270,5,Graduate,Yes,4200000,9400000,6,678,4700000,5500000,9900000,5700000,Approved,25800000,Good
271,5,Not Graduate,No,5200000,12200000,20,513,13400000,2000000,16800000,5400000,Rejected,37600000,Fair
272,5,Graduate,No,9400000,27900000,4,870,1100000,200000,29500000,10400000,Approved,41200000,
273,3,Graduate,No,8800000,20400000,8,483,3200000,11400000,28200000,11800000,Rejected,54600000,Poor
274,1,Graduate,Yes,5900000,16700000,16,308,5800000,8800000,19100000,5300000,Rejected,39000000,Poor
275,3,Graduate,Yes,1700000,4900000,16,591,4700000,1000000,4300000,1400000,Approved,11400000,Fair
276,1,Not Graduate,No,7000000,23000000,10,886,14000000,3700000,26700000,3600000,Approved,48000000,
277,4,Not Graduate,No,1700000,4000000,6,829,0,1600000,5200000,1700000,Approved,8500000,Excellent
278,0,Not Graduate,No,1500000,4900000,12,651,1600000,2800000,4600000,800000,Approved,9800000,Good
279,4,Not Graduate,No,2000000,4700000,18,733,3700000,3700000,7000000,2800000,Approved,17200000,Excellent
280,5,Graduate,Yes,3900000,15500000,12,433,9500000,5400000,7900000,4600000,Rejected,27400000,Poor
281,1,Graduate,Yes,900000,3600000,14,713,1300000,1000000,1800000,1200000,Approved,5300000,Excellent
282,1,Graduate,No,6900000,22500000,18,403,800000,8400000,16900000,6300000,Rejected,32400000,Poor
283,0,Graduate,Yes,2800000,7800000,10,405,7800000,2500000,7100000,3400000,Rejected,20800000,Poor
284,3,Graduate,Yes,6800000,19900000,10,516,16000000,6000000,26000000,8500000,Rejected,56500000,Fair
285,4,Not Graduate,Yes,600000,1800000,8,417,1700000,700000,1800000,800000,Rejected,5000000,Poor
286,1,Not Graduate,No,4700000,14000000,6,468,11300000,1800000,10600000,4600000,Rejected,28300000,Poor
287,5,Graduate,Yes,3000000,11800000,10,672,8700000,3600000,9800000,4100000,Approved,26200000,Good
288,5,Not Graduate,No,4000000,13900000,6,530,6000000,5600000,12500000,6000000,Rejected,30100000,Fair
289,1,Not Graduate,Yes,3100000,11300000,14,824,3700000,6000000,11000000,4400000,Approved,25100000,Excellent
290,1,Not Graduate,Yes,7700000,25500000,12,549,18100000,10600000,20500000,7000000,Rejected,56200000,Fair
291,5,Not Graduate,Yes,4300000,9300000,10,450,2100000,6700000,10000000,4100000,Rejected,22900000,Poor
292,1,Graduate,Yes,5800000,19500000,20,431,13800000,5000000,15600000,3300000,Rejected,37700000,Poor
293,3,Graduate,Yes,3600000,10700000,16,312,2300000,1600000,13100000,5200000,Rejected,22200000,Poor
294,0,Not Graduate,Yes,2900000,7600000,8,320,8000000,5600000,9600000,3100000,Rejected,26300000,Poor
295,0,Graduate,No,8800000,20200000,4,433,16000000,4200000,30500000,12400000,Rejected,63100000,Poor
296,1,Not Graduate,Yes,300000,1000000,10,431,400000,500000,900000,100000,Rejected,1900000,Poor
297,5,Not Graduate,Yes,8600000,28900000,8,516,9900000,1800000,30200000,6800000,Rejected,48700000,Fair
298,2,Not Graduate,Yes,3500000,12000000,14,476,1100000,6800000,12400000,2900000,Rejected,23200000,Poor
299,5,Graduate,No,800000,2600000,6,560,100000,200000,3000000,1000000,Approved,4300000,Fair
300,2,Graduate,No,8000000,27100000,12,674,14400000,400000,25300000,6400000,Approved,46500000,Good
301,0,Not Graduate,Yes,9900000,38200000,6,573,17200000,10000000,20100000,5900000,Approved,53200000,Fair
302,2,Not Graduate,No,3300000,6600000,6,331,6300000,2000000,8900000,2700000,Rejected,19900000,Poor
303,4,Graduate,Yes,2000000,6700000,12,633,100000,800000,4800000,2000000,Approved,7700000,Good
304,3,Not Graduate,No,4900000,12900000,18,877,1800000,7000000,17900000,3300000,Approved,30000000,
305,5,Not Graduate,Yes,9200000,23600000,12,656,1400000,11200000,36400000,4900000,Approved,53900000,Good
306,0,Not Graduate,No,7500000,18200000,6,782,7400000,12000000,19800000,4100000,Approved,43300000,Excellent
307,5,Not Graduate,No,9000000,29300000,4,531,10400000,9500000,35500000,5800000,Approved,61200000,Fair
308,3,Not Graduate,No,1400000,4100000,8,455,3000000,1400000,2900000,2100000,Rejected,9400000,Poor
309,3,Graduate,No,9600000,19900000,14,452,4200000,16200000,28500000,6600000,Rejected,55500000,Poor
310,2,Graduate,No,8400000,33200000,14,474,19600000,15000000,25400000,11500000,Rejected,71500000,Poor
311,3,Not Graduate,No,6400000,24400000,4,483,7800000,2400000,19100000,4500000,Approved,33800000,Poor
312,4,Graduate,No,5900000,16800000,8,481,6900000,11400000,19500000,3300000,Rejected,41100000,Poor
313,2,Graduate,Yes,2200000,5100000,20,859,3800000,1200000,6400000,3100000,Approved,14500000,
314,4,Graduate,Yes,5600000,14100000,14,696,9000000,9200000,16500000,6800000,Approved,41500000,Good
315,4,Not Graduate,No,9800000,28700000,6,778,16600000,7400000,29700000,11100000,Approved,64800000,Excellent
316,4,Graduate,No,4400000,14600000,4,499,1300000,6500000,16100000,5700000,Approved,29600000,Poor
317,2,Not Graduate,Yes,2400000,4900000,4,888,6400000,4300000,5100000,3400000,Approved,19200000,
318,1,Graduate,No,4400000,10800000,12,674,9600000,2700000,17200000,5300000,Approved,34800000,Good
319,4,Graduate,No,3700000,13200000,4,802,9800000,2400000,12500000,4300000,Approved,29000000,Excellent
320,4,Not Graduate,Yes,2300000,7800000,8,540,1500000,3400000,4700000,2800000,Rejected,12400000,Fair
321,4,Graduate,Yes,5900000,19600000,8,726,17400000,6800000,20100000,8000000,Approved,52300000,Excellent
322,4,Not Graduate,Yes,6400000,23500000,2,485,7300000,2700000,23600000,3900000,Approved,37500000,Poor
323,4,Graduate,Yes,4900000,17100000,6,612,1300000,7000000,19500000,5000000,Approved,32800000,Good
324,3,Not Graduate,Yes,9500000,24200000,8,879,3100000,17200000,26400000,12700000,Approved,59400000,
325,2,Not Graduate,No,5700000,16400000,12,708,3700000,800000,15000000,4400000,Approved,23900000,Excellent
326,2,Not Graduate,Yes,2700000,5700000,8,850,3500000,5000000,10500000,3900000,Approved,22900000,Excellent
327,2,Not Graduate,Yes,3900000,11300000,12,516,3100000,0,10400000,4600000,Rejected,18100000,Fair
328,0,Not Graduate,No,7800000,28800000,12,465,4700000,7500000,28800000,7400000,Rejected,48400000,Poor
329,0,Graduate,No,1100000,3200000,20,716,1800000,1400000,3600000,1500000,Approved,8300000,Excellent
330,4,Not Graduate,No,200000,600000,10,404,0,100000,400000,0,Rejected,500000,Poor
331,0,Not Graduate,Yes,4700000,10600000,20,512,8400000,4000000,12300000,7000000,Rejected,31700000,Fair
332,3,Not Graduate,Yes,8200000,20600000,10,441,16100000,11400000,29100000,6100000,Rejected,62700000,Poor
333,2,Not Graduate,Yes,4600000,18400000,2,555,7700000,2400000,14200000,4200000,Approved,28500000,Fair
334,5,Not Graduate,No,1800000,7000000,18,466,2600000,2100000,6000000,1900000,Rejected,12600000,Poor
335,3,Graduate,Yes,3200000,8600000,2,427,3900000,1800000,7100000,4700000,Rejected,17500000,Poor
336,4,Not Graduate,Yes,5500000,20000000,14,593,15100000,2700000,19900000,4900000,Approved,42600000,Fair
337,3,Graduate,No,7900000,18300000,10,731,4200000,3400000,22200000,8400000,Approved,38200000,Excellent
338,1,Graduate,Yes,4000000,10100000,16,451,7000000,3900000,14300000,3900000,Rejected,29100000,Poor
339,3,Not Graduate,Yes,6800000,16900000,18,628,3600000,900000,15600000,4900000,Approved,25000000,Good
340,1,Not Graduate,No,2700000,9400000,18,704,5300000,2300000,6400000,2400000,Approved,16400000,Excellent
341,2,Not Graduate,No,6800000,23500000,12,341,19300000,11800000,14300000,8500000,Rejected,53900000,Poor
342,5,Graduate,No,8600000,21000000,8,465,11700000,14900000,19500000,9900000,Rejected,56000000,Poor
343,4,Graduate,No,8000000,30100000,4,431,11900000,13800000,18800000,11500000,Approved,56000000,Poor
344,1,Graduate,Yes,3700000,12600000,10,424,5400000,1100000,14200000,4400000,Rejected,25100000,Poor
345,0,Graduate,No,2600000,5100000,14,678,500000,1200000,6000000,3100000,Approved,10800000,Good
346,4,Graduate,No,4200000,16800000,6,381,9600000,3800000,14800000,5900000,Rejected,34100000,Poor
347,5,Graduate,Yes,8000000,28000000,10,449,18500000,1500000,17400000,3900000,Rejected,41300000,Poor
348,1,Not Graduate,No,7100000,23500000,12,768,6400000,12100000,22400000,7300000,Approved,48200000,Excellent
349,0,Not Graduate,No,2000000,7000000,6,666,0,1200000,4300000,1400000,Rejected,6900000,Good
350,4,Not Graduate,Yes,5800000,13300000,14,742,16100000,9300000,16300000,7000000,Approved,48700000,Excellent
351,3,Not Graduate,Yes,6700000,15800000,4,445,10500000,7600000,14100000,9100000,Rejected,41300000,Poor
352,2,Graduate,No,7300000,28700000,14,634,5900000,3800000,21200000,10800000,Approved,41700000,Good
353,4,Not Graduate,No,3300000,9700000,14,782,2500000,0,10400000,2200000,Approved,15100000,Excellent
354,0,Graduate,No,3000000,7000000,10,781,7200000,600000,11700000,2700000,Approved,22200000,Excellent
355,4,Not Graduate,No,7900000,17200000,14,318,14200000,9500000,23200000,9000000,Rejected,55900000,Poor
356,5,Not Graduate,No,7600000,24100000,18,721,21900000,11500000,22900000,7200000,Approved,63500000,Excellent
357,5,Not Graduate,No,3700000,9800000,4,563,9500000,5100000,11200000,3000000,Approved,28800000,Fair
358,2,Not Graduate,No,8400000,26300000,4,419,22900000,7900000,29200000,6200000,Approved,66200000,Poor
359,0,Graduate,Yes,8200000,20800000,14,372,3800000,100000,26100000,5200000,Rejected,35200000,Poor
360,0,Not Graduate,No,2900000,9500000,18,885,4300000,2300000,6500000,3500000,Approved,16600000,
361,1,Not Graduate,Yes,9900000,38400000,12,596,10000000,9300000,36500000,6800000,Approved,62600000,Fair
362,0,Graduate,No,4400000,14100000,2,349,3300000,1300000,8800000,6200000,Approved,19600000,Poor
363,1,Not Graduate,Yes,9000000,32200000,16,468,4500000,16400000,28600000,10900000,Rejected,60400000,Poor
364,3,Not Graduate,Yes,6800000,26900000,16,818,14700000,10400000,26300000,7300000,Approved,58700000,Excellent
365,2,Not Graduate,No,8700000,28000000,12,543,16900000,6000000,22900000,6700000,Rejected,52500000,Fair
366,3,Graduate,No,9400000,21900000,16,685,8100000,5600000,34500000,5000000,Approved,53200000,Good
367,3,Not Graduate,Yes,6000000,12500000,18,851,14600000,5000000,16800000,5000000,Approved,41400000,
368,1,Not Graduate,Yes,9400000,29800000,10,377,24100000,18500000,30900000,11700000,Rejected,85200000,Poor
369,0,Not Graduate,Yes,1000000,4000000,10,620,2400000,1300000,3700000,1100000,Approved,8500000,Good
370,3,Graduate,Yes,900000,2300000,20,611,600000,1500000,1900000,500000,Approved,4500000,Good
371,4,Not Graduate,No,2100000,7700000,4,767,1200000,1700000,6900000,1300000,Approved,11100000,Excellent
372,5,Graduate,Yes,1100000,3200000,20,592,3200000,700000,3500000,500000,Approved,7900000,Fair
373,0,Graduate,Yes,600000,2300000,4,319,1600000,800000,2300000,700000,Approved,5400000,Poor
374,4,Not Graduate,Yes,9200000,25500000,10,900,9400000,10500000,27400000,12800000,Approved,60100000,
375,2,Not Graduate,Yes,3600000,12800000,18,814,8600000,4100000,10300000,4100000,Approved,27100000,Excellent
376,5,Not Graduate,Yes,1300000,5000000,10,755,2100000,2200000,4800000,1900000,Approved,11000000,Excellent
377,5,Graduate,Yes,7700000,16800000,20,584,8600000,4800000,23400000,8000000,Approved,44800000,Fair
378,4,Graduate,Yes,9500000,23500000,14,380,22900000,6700000,25100000,7300000,Rejected,62000000,Poor
379,2,Not Graduate,Yes,5000000,17600000,20,465,6200000,5200000,16500000,5200000,Rejected,33100000,Poor
380,0,Not Graduate,No,500000,1800000,2,531,1300000,500000,1900000,700000,Approved,4400000,Fair
381,1,Graduate,Yes,8300000,32100000,16,814,18500000,2700000,28900000,7500000,Approved,57600000,Excellent
382,0,Graduate,No,5300000,17900000,6,678,4700000,3900000,14400000,3600000,Approved,26600000,Good
383,2,Not Graduate,Yes,9300000,29000000,12,655,7900000,6800000,29900000,4900000,Approved,49500000,Good
384,3,Not Graduate,No,2300000,7400000,2,682,6500000,2400000,7600000,2100000,Approved,18600000,Good
385,1,Not Graduate,No,400000,1300000,6,695,200000,500000,800000,100000,Approved,1600000,Good
386,3,Not Graduate,No,3200000,10800000,4,833,2600000,1000000,8700000,2600000,Approved,14900000,Excellent
387,5,Not Graduate,Yes,9400000,35300000,16,302,4100000,12500000,37000000,12900000,Rejected,66500000,Poor
388,1,Graduate,No,2300000,6600000,2,357,5900000,200000,6000000,2200000,Rejected,14300000,Poor
389,5,Not Graduate,No,4300000,14500000,12,302,12500000,4300000,12500000,5100000,Rejected,34400000,Poor
390,0,Graduate,Yes,6200000,22400000,18,873,15700000,6600000,15800000,8200000,Approved,46300000,
391,0,Not Graduate,Yes,7200000,19800000,12,658,12700000,8100000,25000000,7300000,Approved,53100000,Good
392,5,Graduate,Yes,2400000,8700000,18,877,2800000,2900000,7100000,1100000,Approved,13900000,
393,3,Not Graduate,No,2900000,6300000,8,648,3400000,3400000,7600000,1400000,Approved,15800000,Good
394,1,Graduate,No,1400000,5200000,12,730,2900000,0,3700000,700000,Approved,7300000,Excellent
395,4,Not Graduate,Yes,2200000,8200000,14,737,5800000,2800000,8200000,1400000,Approved,18200000,Excellent
396,2,Graduate,Yes,800000,3200000,10,584,0,200000,2100000,700000,Rejected,3000000,Fair
397,0,Graduate,No,600000,1700000,2,621,400000,400000,2000000,200000,Approved,3000000,Good
398,4,Graduate,Yes,700000,2700000,16,583,1100000,1200000,1400000,300000,Approved,4000000,Fair
399,2,Not Graduate,No,8400000,25900000,16,621,8600000,13400000,33500000,4200000,Approved,59700000,Good
400,2,Not Graduate,No,7100000,21500000,16,610,5800000,12100000,14200000,9300000,Approved,41400000,Good
401,4,Graduate,No,5400000,15700000,18,452,13700000,2600000,16500000,6600000,Rejected,39400000,Poor
402,5,Graduate,No,3700000,7300000,18,339,9300000,100000,13900000,5300000,Rejected,28600000,Poor
403,3,Graduate,Yes,5200000,15200000,16,650,1300000,5700000,13500000,4100000,Approved,24600000,Good
404,4,Not Graduate,Yes,200000,700000,10,672,200000,200000,300000,300000,Approved,1000000,Good
405,3,Graduate,No,500000,1000000,20,501,800000,800000,900000,200000,Rejected,2700000,Fair
406,2,Not Graduate,Yes,1800000,5700000,4,809,1200000,1900000,6300000,2400000,Approved,11800000,Excellent
407,5,Graduate,Yes,9200000,29400000,8,318,18000000,5900000,33800000,5400000,Rejected,63100000,Poor
408,4,Not Graduate,No,900000,3300000,10,649,0,400000,1800000,1200000,Approved,3400000,Good
409,3,Not Graduate,No,7500000,28300000,12,367,9200000,11300000,22700000,7000000,Rejected,50200000,Poor
410,5,Not Graduate,No,3000000,11800000,6,847,8200000,2200000,7100000,2300000,Approved,19800000,Excellent
411,5,Graduate,No,7100000,18900000,12,360,10700000,1100000,19800000,8500000,Rejected,40100000,Poor
412,1,Graduate,Yes,3500000,7200000,2,865,4100000,3200000,11900000,4200000,Approved,23400000,
413,4,Not Graduate,No,4900000,18800000,16,880,4200000,4700000,13200000,2600000,Approved,24700000,
414,1,Graduate,No,4100000,8400000,20,608,1400000,8000000,10000000,4400000,Approved,23800000,Good
415,0,Graduate,Yes,800000,2100000,6,760,300000,100000,1600000,600000,Approved,2600000,Excellent
416,3,Graduate,Yes,1700000,4600000,12,385,1500000,1300000,5200000,1700000,Rejected,9700000,Poor
417,0,Graduate,Yes,6100000,23300000,12,478,3800000,2300000,17700000,4900000,Rejected,28700000,Poor
418,1,Graduate,Yes,2100000,7700000,16,327,5000000,500000,4700000,2300000,Rejected,12500000,Poor
419,0,Graduate,No,3100000,9300000,6,663,1300000,1400000,8100000,3800000,Approved,14600000,Good
420,2,Not Graduate,Yes,1700000,3500000,20,693,2200000,1400000,4800000,1700000,Approved,10100000,Good
421,3,Graduate,No,1700000,5400000,6,710,4800000,700000,5800000,1700000,Approved,13000000,Excellent
422,4,Not Graduate,Yes,4000000,14500000,6,711,2400000,5700000,10900000,4100000,Approved,23100000,Excellent
423,5,Graduate,No,5600000,18400000,8,386,11300000,6700000,11300000,5600000,Rejected,34900000,Poor
424,4,Graduate,Yes,3900000,11900000,10,855,10200000,4000000,10200000,2800000,Approved,27200000,
425,4,Graduate,Yes,6100000,15300000,14,573,1100000,9900000,13300000,8400000,Approved,32700000,Fair
426,0,Graduate,Yes,1100000,2800000,18,431,500000,300000,4300000,1400000,Rejected,6500000,Poor
427,2,Graduate,No,5500000,14800000,8,364,13000000,4500000,12600000,4500000,Rejected,34600000,Poor
428,4,Graduate,Yes,1100000,3600000,14,711,2500000,500000,3600000,600000,Approved,7200000,Excellent
429,4,Not Graduate,Yes,400000,900000,20,771,1000000,500000,1600000,500000,Approved,3600000,Excellent
430,3,Graduate,No,9200000,36400000,18,669,3100000,12700000,30900000,12300000,Approved,59000000,Good
431,4,Not Graduate,Yes,9300000,27500000,18,338,21500000,500000,34900000,6600000,Rejected,63500000,Poor
432,1,Graduate,No,1100000,3500000,8,562,2300000,1200000,3200000,500000,Approved,7200000,Fair
433,3,Not Graduate,No,5600000,18700000,2,769,8000000,8200000,17300000,4800000,Approved,38300000,Excellent
434,0,Graduate,Yes,6300000,21500000,8,629,600000,3400000,22000000,5200000,Approved,31200000,Good
435,3,Graduate,No,8800000,18100000,6,699,6400000,2100000,18500000,9400000,Approved,36400000,Good
436,0,Not Graduate,No,8400000,20800000,20,590,5100000,8900000,32100000,10800000,Approved,56900000,Fair
437,3,Graduate,Yes,1600000,5700000,4,707,3300000,2700000,6200000,2300000,Approved,14500000,Excellent
438,3,Not Graduate,Yes,4500000,11400000,8,391,8500000,6800000,9900000,4500000,Rejected,29700000,Poor
439,5,Not Graduate,No,6500000,18500000,4,891,13600000,3300000,23600000,7100000,Approved,47600000,
440,3,Graduate,Yes,9500000,20600000,2,731,13400000,3800000,20700000,9200000,Approved,47100000,Excellent
441,3,Not Graduate,No,4700000,16700000,12,775,4000000,1700000,17300000,3500000,Approved,26500000,Excellent
442,5,Graduate,Yes,9600000,32400000,2,897,3500000,15400000,26800000,6200000,Approved,51900000,
443,5,Graduate,No,8000000,26700000,20,794,8000000,14700000,29900000,7800000,Approved,60400000,Excellent
444,2,Graduate,No,7700000,16700000,6,555,12900000,2900000,18100000,8500000,Approved,42400000,Fair
445,1,Not Graduate,Yes,3600000,10300000,12,536,6800000,500000,12200000,2700000,Rejected,22200000,Fair
446,2,Not Graduate,No,700000,1700000,10,839,100000,700000,2000000,900000,Approved,3700000,Excellent
447,0,Graduate,Yes,1400000,5100000,6,890,4100000,1900000,5200000,1900000,Approved,13100000,
448,1,Graduate,Yes,8600000,27900000,20,415,12200000,14800000,27100000,7900000,Rejected,62000000,Poor
449,4,Graduate,No,4700000,15700000,4,868,3300000,2500000,13800000,4800000,Approved,24400000,
